season,team_a,team_b,team_a_id,team_b_id,actual_team_a_win,actual_winner,actual_loser,winner_seed,loser_seed,actual_upset,regular_season_power_gap,team_a_power_rating,team_b_power_rating,factor_only_probability,power_baseline_probability,combined_probability,matchup_adjustment_probability_points,combined_prediction_correct,kenpom_netrtg_a,kenpom_netrtg_b,kenpom_netrtg_gap,kenpom_team_a_probability,model_team_a_probability,model_actual_winner_probability,kenpom_actual_winner_probability,actual_winner_probability_gap_pp,model_correct,kenpom_correct,model_predicted_winner,kenpom_predicted_winner,comparison_category
2023,Colgate,Texas,1159,1400,0,Texas,Colgate,2.0,15.0,False,-4.239263015831595,6.80200081364012,11.041263829471715,0.1759802136177039,0.2918304878589718,0.2919627913434401,0.0132303484468243,True,5.24,24.43,-19.189999999999998,0.04197548000424343,0.2919627913434401,0.7080372086565598,0.9580245199957566,-24.998731133919673,True,True,Texas,Texas,both_correct
2018,West Virginia,Murray St,1452,1293,1,West Virginia,Murray St,5.0,12.0,False,1.8964730469880775,10.630208345938016,8.733735298949938,0.6604574400435053,0.5807623876151158,0.5814811971661381,0.0718809551022325,True,22.44,12.19,10.250000000000002,0.8342153587373193,0.5814811971661381,0.5814811971661381,0.8342153587373193,-25.273416157118124,True,True,West Virginia,West Virginia,both_correct
2022,North Carolina,St Peter's,1314,1389,1,North Carolina,St Peter's,8.0,15.0,False,3.0420445776512537,6.556601442853179,3.514556865201925,0.7136624215032515,0.6346614930536056,0.6319917686161357,-0.2669724437469933,True,20.13,7.24,12.889999999999999,0.8850531895622404,0.6319917686161357,0.6319917686161357,0.8850531895622404,-25.306142094610472,True,True,North Carolina,North Carolina,both_correct
2019,Florida,Nevada,1196,1305,1,Florida,Nevada,10.0,7.0,True,-6.279437949281842,6.33208389713684,12.611521846418682,0.3205990183058065,0.215912643251609,0.2401875013124121,2.4274858060803095,False,18.3,18.18,0.120000000000001,0.4958955291278572,0.2401875013124121,0.2401875013124121,0.4958955291278572,-25.57080278154451,False,False,Nevada,Nevada,both_incorrect
2018,Texas Tech,SF Austin,1403,1372,1,Texas Tech,SF Austin,3.0,14.0,False,3.7296427992013297,10.382272922277764,6.652630123076435,0.8813814097778133,0.6655521500865489,0.6798959845691432,1.434383448259435,True,22.59,5.58,17.009999999999998,0.9373223897489904,0.6798959845691432,0.6798959845691432,0.9373223897489904,-25.742640517984718,True,True,Texas Tech,Texas Tech,both_correct
2018,Davidson,Kentucky,1172,1246,0,Kentucky,Davidson,5.0,12.0,False,0.981555680427392,8.81592769128352,7.834372010856128,0.5556539802139168,0.5362157800032348,0.5343365525737216,-0.1879227429513186,False,14.7,20.44,-5.740000000000002,0.2767531508640202,0.5343365525737216,0.4656634474262784,0.7232468491359798,-25.75834017097014,False,True,Davidson,Kentucky,kenpom_only_correct
2018,Michigan,Montana,1276,1285,1,Michigan,Montana,3.0,14.0,False,3.503640674334891,10.812662089439629,7.309021415104738,0.6116034802522045,0.6555393068299905,0.640054626699991,-1.5484680129999484,True,24.2,10.4,13.799999999999999,0.8991489606214074,0.640054626699991,0.640054626699991,0.8991489606214074,-25.909433392141633,True,True,Michigan,Michigan,both_correct
2023,UC Santa Barbara,Baylor,1364,1124,0,Baylor,UC Santa Barbara,3.0,14.0,False,-3.337064108109516,4.741033380142369,8.078097488251885,0.4549854798309439,0.3299885303185293,0.3512959513019548,2.130742098342547,True,5.68,19.68,-14.0,0.09182631819212446,0.3512959513019548,0.6487040486980452,0.9081736818078755,-25.94696331098303,True,True,Baylor,Baylor,both_correct
2023,Kent,Indiana,1245,1231,0,Indiana,Kent,4.0,13.0,False,0.8983711182774528,8.394601219064242,7.496230100786789,0.5947074541493903,0.5321257031445994,0.5345111782020724,0.2385475057472996,False,11.2,17.03,-5.830000000000002,0.27385994294611876,0.5345111782020724,0.4654888217979276,0.7261400570538812,-26.065123525595357,False,True,Kent,Indiana,kenpom_only_correct
2017,Baylor,New Mexico St,1124,1308,1,Baylor,New Mexico St,3.0,14.0,False,4.176955211329357,10.386916679675409,6.209961468346052,0.6607382667715296,0.6849305683128712,0.6695604188381115,-1.5370149474759789,True,24.23,7.89,16.34,0.930672620744408,0.6695604188381115,0.6695604188381115,0.930672620744408,-26.11122019062966,True,True,Baylor,Baylor,both_correct
2023,Marquette,Vermont,1266,1436,1,Marquette,Vermont,2.0,15.0,False,3.7940262185160663,9.200445238218265,5.406419019702199,0.7353884387574812,0.6683780014163372,0.6626237374458637,-0.5754263970473517,True,22.38,5.33,17.049999999999997,0.9376999678978319,0.6626237374458637,0.6626237374458637,0.9376999678978319,-27.507623045196826,True,True,Marquette,Marquette,both_correct
2019,Belmont,Maryland,1125,1268,0,Maryland,Belmont,6.0,11.0,False,2.212063289495944,9.585637610855386,7.373574321359442,0.4042233671459406,0.5958647491570992,0.5709709507987919,-2.4893798358307295,False,14.09,19.29,-5.199999999999999,0.29450247590134027,0.5709709507987919,0.4290290492012081,0.7054975240986597,-27.646847489745163,False,True,Belmont,Maryland,kenpom_only_correct
2019,Oregon,UC Irvine,1332,1414,1,Oregon,UC Irvine,12.0,13.0,False,0.3431298246001262,7.689066581856082,7.345936757255956,0.6824220846349293,0.5047411218937066,0.5202179380209944,1.5476816127287796,True,17.86,9.16,8.7,0.7967419616774482,0.5202179380209944,0.5202179380209944,0.7967419616774482,-27.65240236564538,True,True,Oregon,Oregon,both_correct
2019,Northeastern,Kansas,1318,1242,0,Kansas,Northeastern,4.0,13.0,False,-2.2467800676538587,5.504509607718134,7.751289675371993,0.2198723286536757,0.3792346308776516,0.3702381715916121,-0.8996459286039427,True,7.59,21.57,-13.98,0.09209541382273187,0.3702381715916121,0.6297618284083879,0.9079045861772681,-27.81427577688802,True,True,Kansas,Kansas,both_correct
2023,Drake,Miami FL,1179,1274,0,Miami FL,Drake,5.0,12.0,False,1.5024053849040229,8.140733212715688,6.638327827811665,0.4674635384674985,0.561693168190863,0.5477831757529475,-1.3909992437915464,False,11.9,17.94,-6.040000000000001,0.2671828734869637,0.5477831757529475,0.45221682424705245,0.7328171265130363,-28.060030226598386,False,True,Drake,Miami FL,kenpom_only_correct
2018,Kentucky,Buffalo,1246,1138,1,Kentucky,Buffalo,5.0,13.0,False,0.6663506386102389,7.834372010856128,7.168021372245889,0.5348379667884439,0.5206964447127108,0.5194476252086276,-0.1248819504083176,True,20.44,11.53,8.910000000000002,0.8021666413419867,0.5194476252086276,0.5194476252086276,0.8021666413419867,-28.271901613335903,True,True,Kentucky,Kentucky,both_correct
2021,Creighton,UC Santa Barbara,1166,1364,1,Creighton,UC Santa Barbara,5.0,12.0,False,-0.56747441289383,7.394533629203622,7.962008042097452,0.414655847948825,0.4598443516026422,0.4575863052708266,-0.2258046331815588,False,20.59,13.63,6.959999999999999,0.7475698081037944,0.4575863052708266,0.4575863052708266,0.7475698081037944,-28.998350283296777,False,True,UC Santa Barbara,Creighton,kenpom_only_correct
2021,Kansas,E Washington,1242,1186,1,Kansas,E Washington,3.0,14.0,False,1.3758984942152068,6.737222599131272,5.361324104916065,0.7405328292584904,0.5555297228952069,0.568913134513899,1.3383411618692165,True,19.98,8.19,11.790000000000001,0.8657553098478279,0.568913134513899,0.568913134513899,0.8657553098478279,-29.684217533392886,True,True,Kansas,Kansas,both_correct
2018,New Mexico St,Clemson,1308,1155,0,Clemson,New Mexico St,5.0,12.0,False,0.0317674402980969,8.415202362397892,8.383434922099795,0.5094776937827183,0.4893616595745972,0.4909175279592515,0.1555868384654324,True,12.92,21.65,-8.729999999999999,0.19117467165034274,0.4909175279592515,0.5090824720407485,0.8088253283496573,-29.974285630890872,True,True,Clemson,Clemson,both_correct
2023,San Diego St,Furman,1361,1202,1,San Diego St,Furman,5.0,13.0,False,1.5946742152556084,8.327049435149377,6.732375219893768,0.6389365633754006,0.5661766613622604,0.5671865007953953,0.1009839433134929,True,20.34,8.01,12.33,0.8755498565196959,0.5671865007953953,0.5671865007953953,0.8755498565196959,-30.836335572430052,True,True,San Diego St,San Diego St,both_correct
2019,Auburn,New Mexico St,1120,1308,1,Auburn,New Mexico St,5.0,12.0,False,1.0296523858295803,10.991788256424272,9.962135870594691,0.6563795670927669,0.5385784470217466,0.5458288577850033,0.725041076325672,True,25.0,13.62,11.38,0.8578901748608535,0.5458288577850033,0.5458288577850033,0.8578901748608535,-31.206131707585016,True,True,Auburn,Auburn,both_correct
2021,Morehead St,West Virginia,1287,1452,0,West Virginia,Morehead St,3.0,14.0,False,-2.5284972033513924,3.4101185208305225,5.938615724181915,0.3952531984173832,0.366220598875196,0.3771341689817029,1.0913570106506898,True,3.19,20.51,-17.32,0.05590993085419935,0.3771341689817029,0.6228658310182971,0.9440900691458006,-32.122423812750355,True,True,West Virginia,West Virginia,both_correct
2023,Iona,Connecticut,1233,1163,0,Connecticut,Iona,4.0,13.0,False,-2.6862131782838787,9.87881622772693,12.565029406010808,0.4162657416835091,0.3590178372396478,0.3728670639444191,1.384922670477129,True,11.35,29.86,-18.509999999999998,0.04660945874304979,0.3728670639444191,0.6271329360555808,0.9533905412569502,-32.625760520136936,True,True,Connecticut,Connecticut,both_correct
2019,Florida St,Murray St,1199,1293,1,Florida St,Murray St,4.0,12.0,False,-0.8452827206502747,9.085750514073254,9.931033234723529,0.5690842732077692,0.4462426173126214,0.4601621958553484,1.3919578542727018,False,22.39,13.83,8.56,0.7930643903214667,0.4601621958553484,0.4601621958553484,0.7930643903214667,-33.29021944661183,False,True,Murray St,Florida St,kenpom_only_correct
2019,Florida St,Vermont,1199,1436,1,Florida St,Vermont,4.0,13.0,False,1.3683908803102298,9.085750514073254,7.717359633763024,0.6102312719688131,0.5551633933001259,0.5552424122016812,0.0079018901555372,True,22.39,8.86,13.530000000000001,0.8951349080488196,0.5552424122016812,0.5552424122016812,0.8951349080488196,-33.98924958471383,True,True,Florida St,Florida St,both_correct
2023,Duke,Oral Roberts,1181,1331,1,Duke,Oral Roberts,5.0,12.0,False,-1.3539569139501992,8.854407488549953,10.208364402500152,0.4413799882993035,0.4215588837710247,0.4279338882250389,0.6375004454014233,False,19.35,11.65,7.700000000000001,0.7694001449516976,0.4279338882250389,0.4279338882250389,0.7694001449516976,-34.14662567266587,False,True,Oral Roberts,Duke,kenpom_only_correct
2022,S Dakota St,Providence,1355,1344,0,Providence,S Dakota St,4.0,13.0,False,3.8788879442332984,8.738700119124431,4.8598121748911325,0.4282381481283688,0.6720841861244877,0.6388721639069861,-3.3212022217501636,False,10.58,15.89,-5.3100000000000005,0.29083340432231447,0.6388721639069861,0.3611278360930139,0.7091665956776856,-34.80387595846717,False,True,S Dakota St,Providence,kenpom_only_correct
2021,North Texas,Villanova,1317,1437,0,Villanova,North Texas,5.0,13.0,False,-0.3495737405903867,6.643893323974893,6.99346706456528,0.6114906602982885,0.4705560178837225,0.4845489846872626,1.3992966803540063,True,11.76,23.02,-11.26,0.13586729615808615,0.4845489846872626,0.5154510153127374,0.8641327038419139,-34.86816885291765,True,True,Villanova,Villanova,both_correct
2023,Col Charleston,San Diego St,1158,1361,0,San Diego St,Col Charleston,5.0,12.0,False,1.279075844901456,9.606125280050833,8.327049435149377,0.5618197165256303,0.5508008273956996,0.5471194650953392,-0.3681362300360424,False,11.85,20.34,-8.49,0.197225692375649,0.5471194650953392,0.45288053490466085,0.802774307624351,-34.98937727196901,False,True,Col Charleston,San Diego St,kenpom_only_correct
2019,Texas Tech,Buffalo,1403,1138,1,Texas Tech,Buffalo,3.0,6.0,False,-0.046603435906503,12.858650471476892,12.905253907383395,0.4411216401657669,0.4854926286903159,0.4814775157701442,-0.4015112920171704,False,30.03,19.85,10.18,0.8326495979522514,0.4814775157701442,0.4814775157701442,0.8326495979522514,-35.11720821821071,False,True,Buffalo,Texas Tech,kenpom_only_correct
2021,Colgate,Arkansas,1159,1116,0,Arkansas,Colgate,3.0,14.0,False,-0.1257457357500886,9.492362524725207,9.618108260475296,0.4745393268031981,0.4815872792932735,0.4812498681973724,-0.033741109590113,True,9.25,21.56,-12.309999999999999,0.1171984849750905,0.4812498681973724,0.5187501318026275,0.8828015150249096,-36.405138322228204,True,True,Arkansas,Arkansas,both_correct
2022,Arkansas,Vermont,1116,1436,1,Arkansas,Vermont,4.0,13.0,False,-3.4814955223149724,8.046990141541855,11.528485663856827,0.6273835073929526,0.3237094556489842,0.3603615686849314,3.665211303594723,False,19.46,13.2,6.260000000000002,0.7256979060412176,0.3603615686849314,0.3603615686849314,0.7256979060412176,-36.53363373562863,False,True,Vermont,Arkansas,kenpom_only_correct
2022,Wisconsin,Colgate,1458,1159,1,Wisconsin,Colgate,3.0,14.0,False,-0.4680277900613987,5.37094612298678,5.838973913048179,0.6264861780079156,0.4647289966876065,0.4810921833205974,1.6363186632990856,False,15.34,4.41,10.93,0.8488190541494389,0.4810921833205974,0.4810921833205974,0.8488190541494389,-36.772687082884154,False,True,Colgate,Wisconsin,kenpom_only_correct
2021,UNC Greensboro,Florida St,1422,1199,0,Florida St,UNC Greensboro,4.0,13.0,False,-0.840137037661961,5.679477709144237,6.519614746806198,0.6216772841794759,0.4464938879003481,0.4652874924621365,1.8793604561788413,True,7.79,22.12,-14.330000000000002,0.08748727117269273,0.4652874924621365,0.5347125075378635,0.9125127288273073,-37.78002212894438,True,True,Florida St,Florida St,both_correct
2021,Drake,USC,1179,1425,0,USC,Drake,6.0,11.0,False,-0.4168686060183688,8.53047777871484,8.947346384733208,0.6560300016282897,0.4672445448037539,0.486107082691151,1.8862537887397113,True,14.27,27.58,-13.309999999999999,0.10152819261696022,0.486107082691151,0.513892917308849,0.8984718073830398,-38.45788900741908,True,True,USC,USC,both_correct
2021,Oklahoma St,Liberty,1329,1251,1,Oklahoma St,Liberty,4.0,13.0,False,-1.805527281243556,5.275751579235433,7.081278860478989,0.5854758293518868,0.3999659321769891,0.422515824111214,2.2549891934224906,False,18.95,8.6,10.35,0.8364317681635899,0.422515824111214,0.422515824111214,0.8364317681635899,-41.39159440523758,False,True,Liberty,Oklahoma St,kenpom_only_correct
2021,Winthrop,Villanova,1457,1437,0,Villanova,Winthrop,5.0,12.0,False,1.682002799330263,8.675469863895543,6.99346706456528,0.6306955665408785,0.5704101580620909,0.5699413653243457,-0.0468792737745249,False,8.48,23.02,-14.54,0.08482341027445621,0.5699413653243457,0.4300586346756543,0.9151765897255438,-48.51179550498895,False,True,Winthrop,Villanova,kenpom_only_correct
2021,UCLA,Abilene Chr,1417,1101,1,UCLA,Abilene Chr,11.0,14.0,False,-4.784183663093216,4.492605950533914,9.27678961362713,0.65683146917781,0.2700860467816806,0.314818614787784,4.473256800610343,False,22.43,10.11,12.32,0.8753741821598361,0.314818614787784,0.314818614787784,0.8753741821598361,-56.055556737205215,False,True,Abilene Chr,UCLA,kenpom_only_correct
